scenario_name,proxy,protocol,snr_db,samples,lp_rate_mean,cp_rate_mean,delta_rate_mean,epsilon,noninferiority_prob_0,noninferiority_prob_epsilon,lp_rate_p05,cp_rate_p05,delta_rate_p05,delta_rate_distribution_p05,r0,outage_lp,outage_cp,delta_outage,raw_total_snr_threshold_db,lp_raw_total_snr_mean_db,cp_raw_total_snr_mean_db,delta_raw_total_snr_mean_db,lp_raw_total_snr_p05_db,cp_raw_total_snr_p05_db,coverage_lp_raw_total_snr,coverage_cp_raw_total_snr,delta_coverage_raw_total_snr,best_port_threshold_db,lp_best_port_snr_mean_db,cp_best_port_snr_mean_db,delta_best_port_snr_mean_db,lp_best_port_outage,cp_best_port_outage,delta_best_port_outage,lp_fixed_single_rate_raw_mean,cp_fixed_single_rate_raw_mean,delta_fixed_single_rate_raw_mean,lp_fixed_single_rate_raw_p05,cp_fixed_single_rate_raw_p05,lp_fixed_egc_rate_raw_mean,cp_fixed_egc_rate_raw_mean,delta_fixed_egc_rate_raw_mean,lp_fixed_egc_rate_raw_p05,cp_fixed_egc_rate_raw_p05,lp_port_power_imbalance_raw_db_mean,cp_port_power_imbalance_raw_db_mean
straight_corridor,False,P1,20.0,144,2.524645950760749e-06,2.524645950823779e-06,6.303000756476975e-17,2.524645950760749e-08,0.6527777777777778,1.0,3.962635629804683e-07,3.9626356305521494e-07,7.474663418869255e-17,-1.3728942413762602e-16,4.204812123145229e-07,0.06944444444444445,0.06944444444444445,0.0,0.0,-21.019558283768376,-14.998958370392277,6.020599913376104,-26.8487985296427,-20.828198616173516,0.0,0.0,0.0,0.0,-23.061679022510866,-17.32762245537239,5.734056567138481,1.0,1.0,0.0,0.009417157641944639,0.03473646631297451,0.02531930867102987,0.0009999296878690583,0.004053828260707023,0.009559188760988355,0.03655102676256661,0.02699183800157826,0.0010708817913281437,0.0029081000421199853,-0.07354653464993043,-0.1993072990130299
straight_corridor,False,P2,0.0,144,4.881366379088096e-08,4.881366379119876e-08,3.1780041607076707e-19,4.881366379088096e-10,0.5625,1.0,3.920875251475727e-09,3.9208751935089615e-09,-5.796676591979705e-17,-7.398388862975168e-17,4.204812691559673e-09,0.06944444444444445,0.06944444444444445,0.0,0.0,-40.023830042955915,-34.00323012965614,6.020599913299784,-46.83433171054605,-40.813731797233416,0.0,0.0,0.0,0.0,-42.02653893424719,-36.256511924580614,5.770027009666574,1.0,1.0,0.0,0.00017974044051048978,0.0004341690714876925,0.0002544286309772027,9.736397304362174e-06,3.8172415890156555e-05,0.00023680554616624104,0.0007131421559574163,0.00047633660979117524,1.0362416418361483e-05,3.295359835951175e-05,-0.3687147680585189,0.11099991795989561
straight_corridor,False,P2,10.0,144,4.881360063898067e-07,4.881360063791075e-07,-1.0699261288294269e-17,4.881360063898067e-09,0.4444444444444444,1.0,3.9208751518346564e-08,3.920875152521105e-08,6.8644873534468584e-18,-9.152647400257497e-17,4.204812688175542e-08,0.06944444444444445,0.06944444444444445,0.0,0.0,-30.023830042955915,-24.003230129656135,6.020599913299783,-36.83433171054605,-30.813731797233423,0.0,0.0,0.0,0.0,-32.02653893424719,-26.256511924580614,5.770027009666574,1.0,1.0,0.0,0.0017845902395556587,0.004318396285572299,0.0025338060460166397,9.735851753808167e-05,0.0003816569880837154,0.002324098838603391,0.006960908677191467,0.004636809838588076,0.00010361842919177217,0.00032948577765926854,-0.3687147680585189,0.11099991795989561
straight_corridor,False,P2,20.0,144,4.881296914333578e-06,4.8812969143382395e-06,4.660825997318045e-18,4.8812969143335784e-08,0.5138888888888888,1.0,3.920874657896764e-07,3.9208746584611776e-07,5.644135222602066e-17,-2.135614429033374e-16,4.204812123145229e-07,0.06944444444444445,0.06944444444444445,0.0,0.0,-20.02383004295592,-14.003230129656135,6.020599913299784,-26.834331710546056,-20.813731797233427,0.0,0.006944444444444444,0.006944444444444444,0.0,-22.026538934247192,-16.256511924580614,5.770027009666574,1.0,0.9930555555555556,-0.00694444444444442,0.016823640360052836,0.04116950197596121,0.02434586161590837,0.000973040231726328,0.0038098734111217196,0.020466162413602836,0.06022526327767955,0.03975910086407672,0.0010356113572523532,0.0032898505956392033,-0.3687147680585189,0.11099991795989561
l_corridor_proxy,True,P1,0.0,12,1.5203093929917663e-08,1.520309394008727e-08,1.0169608328203631e-17,1.5203093929917662e-10,0.5833333333333334,1.0,3.5903855099715054e-09,3.590385480988123e-09,-2.898338254630822e-17,-5.949220405676054e-17,0.0,0.0,0.0,0.0,0.0,-42.01280449547212,-35.99220458219841,6.020599913273702,-47.40032242593924,-41.379722512731995,0.0,0.0,0.0,0.0,-44.12963051691553,-38.43782729871616,5.691803218199367,1.0,1.0,0.0,6.326166613559417e-05,0.0002473146484638026,0.00018405298232820845,1.0240563470873215e-05,4.835117128341371e-05,6.029450295923919e-05,0.00020527427277293418,0.00014497976981369494,1.601470479739983e-05,3.923338878983312e-05,-0.07888454163434754,-0.19312647787444656
l_corridor_proxy,True,P1,10.0,12,1.5203093048159012e-07,1.5203093050955658e-07,2.7966434707116643e-17,1.5203093048159012e-09,0.75,1.0,3.5903854551049746e-08,3.5903854605202905e-08,5.415315889346217e-17,-6.101764856301474e-17,0.0,0.0,0.0,0.0,0.0,-32.01280449547212,-25.99220458219841,6.020599913273699,-37.40032242593924,-31.379722512731995,0.0,0.0,0.0,0.0,-34.12963051691552,-28.437827298716158,5.691803218199367,1.0,1.0,0.0,0.0006323527887790555,0.0024692292618542625,0.001836876473075207,0.00010239953108488571,0.00048338144946370677,0.0006026578930118072,0.0020491223120142313,0.0014464644190024236,0.00016013379588850332,0.00039226172538938975,-0.07888454163434754,-0.19312647787444656
l_corridor_proxy,True,P1,20.0,12,1.520308407725117e-06,1.5203084077327438e-06,7.627156701480617e-18,1.520308407725117e-08,0.5833333333333334,1.0,3.590385044469306e-07,3.5903850445532054e-07,8.389914282113048e-18,-9.534002213365024e-17,0.0,0.0,0.0,0.0,0.0,-22.01280449547211,-15.992204582198411,6.0205999132737,-27.400322425939237,-21.379722512731995,0.0,0.0,0.0,0.0,-24.129630516915523,-18.437827298716158,5.6918032181993645,1.0,1.0,0.0,0.006297364609019737,0.024312734163014754,0.018015369553995016,0.0010233857285396406,0.00482085942402468,0.005998156982736622,0.02014385526676687,0.01414569828403025,0.0016000147712904504,0.003915424551732155,-0.07888454163434754,-0.19312647787444656
l_corridor_proxy,True,P2,0.0,12,3.39547811355488e-08,3.3954781119023185e-08,-1.652561252520453e-17,3.39547811355488e-10,0.3333333333333333,1.0,9.108659896046647e-09,9.108659884605838e-09,-1.1440809498476056e-17,-6.788212466680527e-17,0.0,0.0,0.0,0.0,0.0,-39.48480322177944,-33.464203308417524,6.020599913361924,-43.22656080365589,-37.2059608900426,0.0,0.0,0.0,0.0,-41.6505544413306,-35.87042843943383,5.780126001896769,1.0,1.0,0.0,0.0001331092325820898,0.0003430583836378668,0.0002099491510557769,2.9522102545854034e-05,0.00014175180603656547,7.046677403490774e-05,0.0004619700981074323,0.0003915033240725245,2.48389595610877e-05,6.37212789602775e-05,1.4514276571808,0.40999549401245544
l_corridor_proxy,True,P2,10.0,12,3.395477558788879e-07,3.395477558801591e-07,1.2712155770014265e-18,3.395477558788879e-09,0.5,1.0,9.108659699552264e-08,9.108659704433676e-08,4.8814111703571303e-17,-5.2627731303051493e-17,0.0,0.0,0.0,0.0,0.0,-29.48480322177944,-23.46420330841752,6.020599913361924,-33.226560803655886,-27.205960890042597,0.0,0.0,0.0,0.0,-31.6505544413306,-25.870428439433834,5.780126001896771,1.0,1.0,0.0,0.0013286810205686915,0.003421930609201606,0.0020932495886329147,0.00029517926060472645,0.0014164464879324492,0.0007042569752187776,0.0045928567226565875,0.0038885997474378095,0.0002483577951322151,0.000636965481850652,1.4514276571808,0.40999549401245544
l_corridor_proxy,True,P2,20.0,12,3.3954720196448506e-06,3.395472019682987e-06,3.81360085005297e-17,3.3954720196448505e-08,0.5833333333333334,1.0,9.108657406662472e-07,9.10865740743282e-07,7.703478781658163e-17,-1.883908000844918e-16,0.0,0.0,0.0,0.0,0.0,-19.48480322177944,-13.464203308417519,6.020599913361926,-23.22656080365589,-17.205960890042594,0.0,0.0,0.0,0.0,-21.650554441330602,-15.87042843943383,5.780126001896771,1.0,1.0,0.0,0.013055809286481049,0.03340725911764084,0.02035144983115979,0.0029476261954479617,0.014058960580185577,0.007002116962982863,0.0435444010533694,0.03654228409038654,0.0024804051998451914,0.006345116643074937,1.4514276571808,0.40999549401245544
lobby_blocker_proxy,True,P2,0.0,12,1.9899276588790886e-08,1.9899276581163682e-08,-7.627205470670899e-18,1.9899276588790887e-10,0.5,1.0,3.348719153460711e-09,3.348719149647108e-09,-3.813602890431814e-18,-7.322117946675778e-17,3.0214166391164595e-09,0.0,0.0,0.0,0.0,-42.36199566633699,-36.34139575289362,6.0205999134433625,-47.56362433562884,-41.54302442205496,0.0,0.0,0.0,0.0,-43.768913673412364,-38.76333198673729,5.005581686675078,1.0,1.0,0.0,0.00013249721466885108,0.00022164485941050433,8.91476447416532e-05,5.047873511248688e-06,4.28991358067192e-05,0.00014094318386397137,0.00016364696520162645,2.2703781337655098e-05,8.989839871684272e-06,4.851488982849017e-05,-2.2332731723746,0.17428521288960064
lobby_blocker_proxy,True,P2,10.0,12,1.9899274410530593e-07,1.9899274410784835e-07,2.5424157132980854e-18,1.9899274410530594e-09,0.5833333333333334,1.0,3.348719127530175e-08,3.3487191285979835e-08,1.0678087762336835e-17,-8.161103220663325e-17,3.02141656785594e-08,0.0,0.0,0.0,0.0,-32.36199566633699,-26.341395752893618,6.0205999134433625,-37.56362433562883,-31.543024422054962,0.0,0.0,0.0,0.0,-33.768913673412364,-28.76333198673729,5.005581686675078,1.0,1.0,0.0,0.0013227787233634533,0.0022132951453557757,0.0008905164219923225,5.047719766451792e-05,0.00042889496781850636,0.0014076463150370867,0.0016348163255458317,0.0002271700105087451,8.989360149687838e-05,0.0004850365259849231,-2.2332731723746,0.17428521288960064
lobby_blocker_proxy,True,P2,20.0,12,1.989925273301658e-06,1.989925273286404e-06,-1.5254225170362563e-17,1.989925273301658e-08,0.4166666666666667,1.0,3.348718787384115e-07,3.348718786720549e-07,-6.635661402746109e-17,-1.2584868776191612e-16,3.0214163487742224e-07,0.0,0.0,0.0,0.0,-22.36199566633698,-16.34139575289362,6.020599913443362,-27.56362433562883,-21.543024422054962,0.0,0.0,0.0,0.0,-23.768913673412367,-18.76333198673728,5.005581686675079,1.0,1.0,0.0,0.013014821320104182,0.0218258203533219,0.008810999033217713,0.000504618335768608,0.004279350309038401,0.01390213041496064,0.01618640560088173,0.002284275185921093,0.000898456827163716,0.004839173835075728,-2.2332731723746,0.17428521288960064
lobby_blocker_proxy,True,P3,0.0,12,4.148616068261965e-09,4.148616053007552e-09,-1.5254411751289482e-17,4.148616068261965e-11,0.3333333333333333,1.0,1.677370445426371e-09,1.6773704492399742e-09,3.8136030972269675e-18,-6.483125070898401e-17,3.0214166391164595e-09,0.5833333333333334,0.5833333333333334,0.0,0.0,-47.62905192948099,-41.608452016189595,6.020599913291395,-50.56133290167539,-44.540732988625855,0.0,0.0,0.0,0.0,-49.673169500581054,-43.8435125329735,5.829656967607561,1.0,1.0,0.0,2.7842661985485253e-05,3.662881525066843e-05,8.786153265183177e-06,7.400409449353054e-06,1.0531550468045838e-05,3.086288668651533e-05,5.2532402783804165e-05,2.166951609728883e-05,5.992252076218806e-06,1.5931679177158487e-05,-0.2659497711507309,0.46396593657196233
lobby_blocker_proxy,True,P3,10.0,12,4.148615986942461e-08,4.14861598541702e-08,-1.5254406598643582e-17,4.148615986942461e-10,0.4166666666666667,1.0,1.6773704362215058e-08,1.6773704340096163e-08,-2.2118895606451666e-17,-5.949219764611079e-17,3.02141656785594e-08,0.5833333333333334,0.5833333333333334,0.0,0.0,-37.62905192948099,-31.608452016189588,6.0205999132913925,-40.56133290167539,-34.540732988625855,0.0,0.0,0.0,0.0,-39.67316950058106,-33.8435125329735,5.829656967607559,1.0,1.0,0.0,0.000278342392792815,0.00036619489543321024,8.78525026403952e-05,7.400115773053545e-05,0.00010530864491155038,0.00030853356278093155,0.0005251384532171285,0.00021660489043619701,5.9920763607644756e-05,0.0001593019143329146,-0.2659497711507309,0.46396593657196233
lobby_blocker_proxy,True,P3,20.0,12,4.148615098988566e-07,4.148615099306366e-07,3.1779994584156605e-17,4.148615098988566e-09,0.75,1.0,1.6773703494813976e-07,1.677370349199191e-07,-2.822064964323073e-17,-5.1102286507284065e-17,3.0214163487742224e-07,0.5833333333333334,0.5833333333333334,0.0,0.0,-27.629051929480983,-21.608452016189588,6.0205999132913925,-30.56133290167539,-24.540732988625862,0.0,0.0,0.0,0.0,-29.673169500581057,-23.84351253297349,5.829656967607559,1.0,1.0,0.0,0.002775062944776459,0.0036526739871120743,0.0008776110423356153,0.0007397181266285639,0.0010524013380919033,0.003075875373286388,0.005232962902754281,0.002157087529467893,0.0005990320166153594,0.001591534027912379,-0.2659497711507309,0.46396593657196233
