case_id,room_type_cases,anchor_x,anchor_y,anchor_z,tag_x,tag_y,tag_z,grid_layer_cases,los_distance_m,los_angle_from_anchor_bore_deg_cases,los_angle_from_tag_bore_deg_cases,snr_db,xpol_coupling_db,eps_r_multiplier_cases,dominant_wall_material_cases,antenna_type,material_name,idx_fp,t_fp_s,fp_peak_val,fp_method,primary_tx_port,primary_rx_port,tx_handedness,gamma_cp_same_tx_port,gamma_cp_same_rx_port,gamma_cp_reversed_rx_port,gamma_cp_1_freq_avg,gamma_cp_2_freq_db,gamma_cp_3_fp_only,gamma_cp_6_phase_circvar,a_fp_2_peak_to_total,a_fp_6_fp_to_2nd_peak,rms_delay_spread,mean_excess_delay,max_excess_delay,fp_to_total_ratio,rise_time_fp,fp_kurtosis,kurtosis_total,skewness_total,energy_concentration_50ns,num_significant_peaks,peak_to_avg_ratio,k_factor_estimate,xpr_fp_db,xpr_late_db,xpr_all_db,s3_fp,s3_late,s3_all,delta_tau_l_given_r_s,delta_p_l_given_r_db,f_r_fp,f_l_fp,delta_f_l_minus_r_fp,lambda_l_late_fraction,gamma_anchor_linear,gamma_delay_linear,cp_phase_slope_delay_s,cp_phase_residual_circvar,failed,error_msg,num_paths,bounce_count_min,bounce_count_max,has_los_path,is_los,is_nlos,tx_rx_dist_m,material_kind,los_strength_mid,max_bounce_strength_mid,bounce_to_los_ratio_mid,dominant_bounce_count,room_type_results,grid_layer_results,los_angle_from_anchor_bore_deg_results,los_angle_from_tag_bore_deg_results,dominant_wall_material_results,eps_r_multiplier_results
773,B,2.5,2,2.7,3.61111111111111,2.21428571428571,1.2,1,1.87895882567488,37.030554763267,37.030554763267,14.2163386347714,20.0546546231801,0.85428046507301,brick,patch_ffd,brick,9,3.98443579766537e-09,6.47674228832623,leading_edge,1,1,R,1,1,2,5.2826299536324,10.8127114184172,3.5980949387824,0.00985243402159353,0.0210120003788072,0.411649636372416,1.14952527895624e-07,4.64674853590299e-08,4.98054474708171e-09,0.143859280484671,1.49416342412452e-09,1.65986276394228,99.304397874716,9.2905453296135,0.847719181905099,4,127.469136077227,0.168032283952236,-11.2429425733251,-9.70556079999008,-9.96173271963033,-0.860272374323727,-0.806660548929815,-0.816720134494235,0,-11.1214523677685,0.143859280484671,0.193223021569395,0.0493637410847237,0.732393491225051,13.3135617621791,55.5548309518173,-1.54627619472286e-10,0.117510906098983,0,,20,0,2,1,1,0,1.87895882567488,dielectric,0.00276245502920705,0.000488974157154244,0.177007101286496,0,B,1,37.030554763267,37.030554763267,brick,0.85428046507301
774,C,2.5,2,2.7,0.966198687159165,0.343223731645575,0.2,2,3.36859823526859,42.0852454008149,42.0852454008149,35.3843868661804,36.4091959933842,0.891060637826736,drywall,patch_ffd,drywall,22,1.04591439688716e-08,1.91613050753666,leading_edge,1,1,R,1,1,2,0.741850962408531,-3.21601178977334,0.661288983663477,0.00297962071819036,0.0308194427900594,0.465232329493345,5.04232637666024e-09,3.37257455376032e-09,4.48249027237354e-09,0.20228460310911,1.49416342412452e-09,1.63534507362901,92.2470531932784,8.9735114600501,0.999839822434844,2,146.378780191028,0.253579915716203,3.48994668606714,1.85985235237356,2.14425869107704,0.381483751914045,0.210909900105328,0.241971254408499,0,3.59217424193673,0.202284603109102,0.14838637596748,-0.053898227141622,0.322582703535464,0.447718800332667,2.56800994444351,3.48975553607765e-11,0.115890925386532,0,,19,1,2,0,0,1,3.36859823526859,dielectric,0,0.000336926275892546,336926275.892546,1,C,2,42.0852454008149,42.0852454008149,drywall,0.891060637826736
775,C,2.5,2,2.7,0.944444444444444,1.78571428571429,1.2,1,2.17155968229443,46.3106697646876,46.3106697646876,39.4509776395131,22.1871110621646,1.114738293974,brick,patch_ffd,brick,11,4.98054474708171e-09,2.58721517575319,leading_edge,1,1,R,1,1,2,5.73364045464055,13.6770473729491,4.93489717570048,0.00922635314569631,0.0211824834392452,0.442184023152862,1.01443909979174e-08,4.87337311096316e-09,1.09571984435798e-08,0.139299742390393,1.49416342412452e-09,1.64660635217005,62.2481699662079,7.22696516886502,0.99907611471358,3,111.368891434876,0.161844662132744,-14.2716202565867,-12.7735700479697,-13.014899667593,-0.927902046301633,-0.899694058293404,-0.90485792428819,0,-13.8655621614225,0.13929974239039,0.186046871800925,0.0467471294105347,0.774930976538187,26.7400383423808,116.941882745549,-2.18011457861409e-09,0.792760007790062,0,,19,0,2,1,0,1,2.17155968229443,dielectric,0.00239023559885506,0.000526921370756375,0.220447461751793,0,C,1,46.3106697646876,46.3106697646876,brick,1.114738293974
776,A,2.5,2,2.7,1.93691760785667,3.62857197842954,1.2,2,2.28458058935721,48.9607671823278,48.9607671823278,38.3808112450282,33.5098349705603,1.04977565408372,drywall,patch_ffd,drywall,12,5.47859922178988e-09,3.99480716911848,leading_edge,1,1,R,1,1,2,5.59098731285841,10.4983786026143,3.19142900325664,0.0127739404494416,0.025302456949655,0.429189102751499,7.69309894394549e-09,2.89588677950845e-09,5.47859922178988e-09,0.164763708986479,1.49416342412452e-09,1.65504177899422,98.4050188956541,9.53096220016415,0.999402288898759,2,141.207718495598,0.197265984200166,-10.1248665024233,-8.20212083943105,-8.58285196946447,-0.82287857771291,-0.737193495097356,-0.756566964865341,0,-10.0797037505817,0.164763708986477,0.23499737607453,0.0702336670880528,0.671347274085196,10.2916889113403,33.4761998450405,5.53104761514566e-11,0.116646072345473,0,,23,0,2,1,0,1,2.28458058935721,dielectric,0.00227198781336006,0.000503362678961113,0.221551663262087,0,A,2,48.9607671823278,48.9607671823278,drywall,1.04977565408372
777,C,2.5,2,2.7,1.38888888888889,1.35714285714286,1.2,1,1.97429309054077,40.5564608035993,40.5564608035993,10.8449205442682,24.7849958893414,1.10416144074126,drywall,patch_ffd,drywall,11,4.98054474708171e-09,4.77102656822485,leading_edge,1,1,R,1,1,2,3.91916022732572,9.89176360569942,6.88628947976992,0.00352196061572063,0.011918557154994,0.352657508620667,1.50540976251958e-07,9.74532358201391e-08,4.98054474708171e-09,0.094963676151649,3.48638132295721e-09,1.65247307423235,88.966220366754,8.43773872498572,0.654155195414229,22,98.5168524519729,0.10492802736121,-15.0088437186361,-7.48256162610415,-9.09146630861154,-0.938814039220484,-0.697010033283531,-0.78051762717999,-9.96108949416347e-10,-10.0165897845274,0.0949636761516486,0.125769267345185,0.0308055911935367,0.554803227076989,31.6872369824666,53.2367836383072,-4.9870186670809e-09,0.908779513638421,0,,20,0,2,1,0,1,1.97429309054077,dielectric,0.00262906216028788,0.000686519732875537,0.261127235120361,0,C,1,40.5564608035993,40.5564608035993,drywall,1.10416144074126
778,C,2.5,2,2.7,2.27777777777778,0.5,0.2,1,2.92393274820906,31.2388483048522,31.2388483048522,14.4559357302847,36.8452893066375,0.998700506904103,brick,patch_ffd,brick,20,9.46303501945525e-09,2.94202800219312,leading_edge,1,1,R,1,1,2,0.388041295993864,-8.69444918580393,0.206113974663282,0.150378455047873,0.0205890787810677,0.38220421727744,4.29906711205007e-08,8.84306534697737e-09,1.04591439688716e-08,0.153775329407674,9.96108949416347e-10,1.65559215013863,95.892036233847,9.19487320630512,0.980041990551756,2,144.890222869354,0.181719270013762,12.8716614299467,7.0707753317109,7.57005918572843,0.901824247835945,0.67182008050753,0.7021533234333,4.98054474708173e-10,9.45747691134144,0.153775329407672,0.0862377711538974,-0.0675375582537742,0.141278956399522,0.0516218847645163,1.07949871762224,9.5716882484941e-09,0.850732199758102,0,,16,1,2,0,0,1,2.92393274820906,dielectric,0,0.00051319348195243,513193481.95243,1,C,1,31.2388483048522,31.2388483048522,brick,0.998700506904103
779,B,2.5,2,2.7,0.443163594387,2.7105377309292,1.2,2,2.64299827213886,55.421330600154,55.421330600154,30.9224638056689,30.8663248501316,0.952897165685027,brick,patch_ffd,brick,14,6.47470817120623e-09,3.05844779569889,leading_edge,1,1,R,1,1,2,2.4039954597751,5.69409008132072,1.82513097937744,0.0124293259289299,0.0329381270926398,0.461432413161123,1.6909720265115e-08,3.77756519906798e-09,4.48249027237354e-09,0.219672124940469,1.49416342412452e-09,1.63235052733215,105.573322325606,9.67349816555194,0.99704480509331,3,159.0288137344,0.281512594848301,-5.7690878040993,-7.28517197434955,-6.99196808159347,-0.581145598909651,-0.685139206512465,-0.666811706721322,0,-5.22588073562596,0.219672124940466,0.165762742470681,-0.0539093824697843,0.695053863854531,3.77492893662718,18.9925716149646,1.91290232052533e-10,0.0640336624521615,0,,21,0,2,1,0,1,2.64299827213886,dielectric,0.00196388295534452,0.000499892163590355,0.254542747687659,0,B,2,55.421330600154,55.421330600154,brick,0.952897165685027
780,C,2.5,2,2.7,0.5,0.928571428571429,1.2,1,2.71991896637997,56.5309114575854,56.5309114575854,16.681386015574,27.3048352847896,1.17697241396097,concrete,patch_ffd,concrete,15,6.9727626459144e-09,0.866655047168799,leading_edge,1,1,R,1,1,2,7.79214046914404,14.7637499476734,13.9638170281207,0.0251208602022839,0.00594391303909722,0.301290447330516,1.4760855384376e-07,1.0192255022953e-07,1.54396887159533e-08,0.0284446840563274,6.97276264591443e-09,1.59096316794065,46.8251105812142,5.67269017803539,0.652928654360133,35,67.3123630716347,0.0292774725118961,-24.3066487000496,-14.5663834249289,-15.4618307025159,-0.992608084086639,-0.932473355098548,-0.944706881976794,0,-22.9000829898345,0.0284446840563249,0.21801326250179,0.189568578445465,0.759794858216731,269.565848345477,966.171340189436,2.85132929284044e-09,0.825432225047964,0,,15,0,2,1,0,1,2.71991896637997,dielectric,0.00190834334471619,0.000646324014905933,0.338683296533338,0,C,1,56.5309114575854,56.5309114575854,concrete,1.17697241396097
781,B,2.5,2,2.7,3.49663587727372,3.65061943222402,0.65,2,2.81430765587288,43.2458399453312,43.2458399453312,29.1982285798809,36.2875438612989,1.10963291611205,glass,patch_ffd,glass,15,6.9727626459144e-09,4.33268347596611,leading_edge,1,1,R,1,1,2,3.45292114324433,7.70179385408794,3.05594845250203,0.0312705053800282,0.0141262062901676,0.34813776734523,1.87159064471246e-08,4.8640895383628e-09,9.46303501945525e-09,0.0960479264248647,1.49416342412452e-09,1.668296043506,80.7679494353754,8.52528223334721,0.995886291250378,3,119.816431044623,0.106253339344634,-10.2465115918015,-7.92879696645911,-8.21276317623201,-0.827348548663776,-0.722490894173368,-0.737752370098738,0,-9.70292048640423,0.0960479264248641,0.153413237458733,0.0573653110338693,0.735377652590503,10.5840323641712,58.3903204093269,-2.68026928478474e-09,0.633684473375926,0,,21,0,2,1,0,1,2.81430765587288,dielectric,0.00184433967154477,0.00071288671904026,0.386526804166807,0,B,2,43.2458399453312,43.2458399453312,glass,1.10963291611205
782,A,2.5,2,2.7,2.27777777777778,1.35714285714286,1.2,1,1.64701184639693,24.3921485182582,24.3921485182582,10.4935764751943,25.8204403331601,1.11882070491523,glass,patch_ffd,glass,7,2.98832684824903e-09,4.96107251665821,leading_edge,1,1,R,1,1,2,7.05547761267981,13.0582712401066,5.47191115878203,0.00731703835482156,0.00853296417910724,0.429899019770936,1.73022038471694e-07,1.74711410923474e-07,1.49416342412451e-08,0.0567744044171704,2.98832684824904e-09,1.65204656712264,44.0092045503899,5.07709320663024,0.413226969671611,69,47.4635401201095,0.0601917554856947,-15.8353484975107,-11.8886674274557,-12.2431099064909,-0.949147779925649,-0.878403218225666,-0.887396435155582,0,-14.7627807524422,0.0567744044171703,0.129830415242458,0.0730560108252875,0.819828813532329,38.3296496608364,256.477012765331,1.45665779155282e-09,0.781473025367169,0,,21,0,2,1,1,0,1.64701184639693,dielectric,0.00315148872123389,0.000625917736657507,0.198610178243774,0,A,1,24.3921485182582,24.3921485182582,glass,1.11882070491523
783,B,2.5,2,2.7,4.63915049592976,2.30836414930432,0.2,2,3.30470169498137,40.8435715003674,40.8435715003674,36.5845065316848,33.2755024277505,1.19319471397692,drywall,patch_ffd,drywall,19,8.96498054474708e-09,5.39122057788538,leading_edge,1,1,R,1,1,2,2.50757990235789,6.54758816085744,2.70576838053181,0.0145535010768585,0.0227523350299849,0.377203575705778,6.6079356732324e-09,2.64328842057906e-09,4.48249027237354e-09,0.164705524071842,1.49416342412452e-09,1.66844922759467,115.315336168973,10.3247952735826,0.999594985649574,2,164.387006428515,0.197182585086326,-7.98375149424934,-5.44882636374835,-5.98403632762462,-0.725501382129374,-0.556203596596552,-0.597299089649288,-4.98054474708173e-10,-4.88056777816812,0.164705524071841,0.143538452149242,-0.0211670719225987,0.58936585057029,6.28601118473608,17.7715041411698,-4.44062842142875e-10,0.0256511969303754,0,,18,0,2,1,0,1,3.30470169498137,dielectric,0.00157065288692806,0.000635203935417787,0.404420315083202,0,B,2,40.8435715003674,40.8435715003674,drywall,1.19319471397692
784,A,2.5,2,2.7,1.38888888888889,1.78571428571429,1.2,1,1.87895882567488,37.030554763267,37.030554763267,22.6188843738412,35.6842677007495,1.12003565234218,glass,patch_ffd,glass,9,3.98443579766537e-09,3.46037404976552,leading_edge,1,1,R,1,1,2,9.39055665193452,16.840258026016,5.97027753687407,0.0018365927721381,0.022922870512025,0.435533295367637,7.87374084752758e-08,2.3775825673066e-08,1.14552529182879e-08,0.149734065939561,1.49416342412452e-09,1.65542864603392,86.399635024437,8.65928720680164,0.925891457030883,3,124.227971356827,0.176102628532355,-16.0139879410482,-15.0565058415839,-15.2119034574699,-0.951147004602667,-0.939461645615155,-0.941527298978613,0,-15.5198904079501,0.14973406593956,0.180106367055111,0.0303723011155508,0.795651008252811,39.9391478195652,181.751849851858,-9.89997513473102e-10,0.420019984752575,0,,20,0,2,1,0,1,1.87895882567488,dielectric,0.00276245502920705,0.000554291022948839,0.200651600510559,0,A,1,37.030554763267,37.030554763267,glass,1.12003565234218
785,B,2.5,2,2.7,4.59373271192589,1.21842542976645,1.2,2,2.69157490659731,56.1310971103885,56.1310971103885,23.805105423556,38.000831503407,1.03413397947092,drywall,patch_ffd,drywall,17,7.96887159533074e-09,1.76069941497645,leading_edge,1,1,R,1,1,2,6.44828534345961,12.5861009288228,8.05285998828959,0.000440323267642428,0.0151244892315569,0.403819346711648,4.21906342834264e-08,9.66012525319812e-09,8.46692607003891e-09,0.0977678160503975,1.99221789883269e-09,1.66754196166884,64.3637691223129,7.62780051261663,0.978896664780028,2,95.3453655098983,0.108362146451493,-16.6705515228252,-5.8011173394934,-9.12841978015885,-0.957856965066857,-0.583582509633336,-0.782174711076806,-1.49416342412452e-09,-10.1601602175849,0.0977678160503946,0.150851347731983,0.0530835316815886,0.37288164740343,46.4574269074963,35.0184397057493,-3.57987517021291e-09,0.855581288410155,0,,21,0,2,1,0,1,2.69157490659731,dielectric,0.00192843945934257,0.000475093945701299,0.246361867052474,0,B,2,56.1310971103885,56.1310971103885,drywall,1.03413397947092
786,C,2.5,2,2.7,1.5,3.12,0.4,2,2.74670711944321,33.1369556246174,33.1369556246174,21.3425321807995,38.3337521699538,1.07832779431414,glass,patch_ffd,glass,15,6.9727626459144e-09,6.81419660586215,leading_edge,1,1,R,1,1,2,4.9836282006795,10.6173434280396,3.15307595401784,0.00325314733940429,0.0177559996952368,0.35666688753383,5.46000404993148e-08,1.25910816916443e-08,4.98054474708171e-09,0.132087089211726,1.49416342412452e-09,1.6761210094733,99.6217882353635,9.45211333666613,0.96372699027991,3,143.48703443127,0.152189335554139,-8.78804078965478,-7.6328930347705,-7.80401864160744,-0.766489230443744,-0.705802231229615,-0.71555248440294,0,-9.97468865069178,0.132087089211725,0.16567713833864,0.0335900491269145,0.715053944511425,7.56491545893415,38.0632868322359,2.35844050394218e-09,0.383052903266372,0,,15,0,2,1,0,1,2.74670711944321,dielectric,0.00188973160659034,0.00156211358778748,0.826632513495405,0,C,2,33.1369556246174,33.1369556246174,glass,1.07832779431414
787,A,2.5,2,2.7,3.61111111111111,2.21428571428571,0.2,1,2.74417314843315,24.3531382251121,24.3531382251121,28.1530197924302,38.371615892338,0.810695391103754,wood,patch_ffd,wood,15,6.9727626459144e-09,4.39477546376218,leading_edge,1,1,R,1,1,2,6.19082186119072,14.7445434993054,5.40740626610756,0.00640420433304756,0.0265761010466575,0.424578042559257,3.96352850244743e-08,7.3119640362516e-09,4.98054474708171e-09,0.179172090396163,1.49416342412452e-09,1.65339805068573,107.905377135444,9.94245749086647,0.982729311359268,2,151.554668894851,0.218282161583222,-14.6771132611413,-13.7103430838386,-13.8993999010681,-0.934117286157302,-0.918361297158045,-0.92170279976341,0,-14.6597799992438,0.179172090396162,0.214309635000431,0.0351375446042689,0.754449356318819,29.3569765625498,107.558192317297,-1.59051548490301e-10,0.0163677566695687,0,,21,0,2,1,0,1,2.74417314843315,dielectric,0.00189147658580589,0.000597497304908954,0.315889347715283,0,A,1,24.3531382251121,24.3531382251121,wood,0.810695391103754
788,B,2.5,2,2.7,4.5,1.78571428571429,1.2,1,2.50916686717861,53.2869327643463,53.2869327643463,37.6603430472917,36.4561215447892,0.886340285615665,concrete,patch_ffd,concrete,14,6.47470817120623e-09,2.64705984249204,leading_edge,1,1,R,1,1,2,5.68176589428222,10.8051943748509,4.98990978211147,0.00679016041730396,0.0124476071413525,0.360746315306341,7.55807130562936e-09,4.64165108895545e-09,1.09571984435798e-08,0.0810742079466938,1.49416342412452e-09,1.68479277643159,61.2876349039394,7.38160618254444,0.999464931393847,3,98.3275413795817,0.0882271546275096,-13.4921339048347,-6.47245278651209,-7.70713420632499,-0.914334786659857,-0.632257797176851,-0.71006582620689,-4.98054474708173e-10,-10.550404107796,0.0810742079466927,0.177467431673058,0.0963932237263658,0.590799741408293,22.3466995763918,50.2676022659928,-1.10861786600742e-09,0.541249458400199,0,,20,0,2,1,0,1,2.50916686717861,dielectric,0.0020686305584351,0.0006187815550907,0.299126179185327,0,B,1,53.2869327643463,53.2869327643463,concrete,0.886340285615665
789,C,2.5,2,2.7,4.5,1.35714285714286,0.2,1,3.26546555733213,40.0407024618274,40.0407024618274,26.4876312955546,31.2826823012916,1.19183557608611,glass,patch_ffd,glass,18,8.46692607003891e-09,1.37437849738363,leading_edge,1,1,R,1,1,2,6.05669914848769,10.8089590839319,9.68043897014476,0.00420165605202849,0.00802687048985581,0.3031623719841,6.38578976930661e-08,1.93289832354925e-08,1.29494163424125e-08,0.0596971757861532,8.46692607003895e-09,1.60145744297958,50.2287427326805,6.61290823939144,0.954549338694827,5,89.7818970825794,0.0634871812025705,-19.9294302666438,-15.7728768004629,-16.1678458295977,-0.979876887315642,-0.948430000423915,-0.952807301918057,0,-19.7179010262859,0.0596971757861505,0.141942427833056,0.0822452520469056,0.837565362569283,98.3882025793105,594.593437438921,-5.20266349464549e-09,0.570355259797757,0,,22,0,2,1,0,1,3.26546555733213,dielectric,0.00158952503602555,0.000640844020080053,0.403166987342597,0,C,1,40.0407024618274,40.0407024618274,glass,1.19183557608611
790,C,2.5,2,2.7,2.72222222222222,0.928571428571429,0.2,1,2.72898184305481,23.6386334397816,23.6386334397816,10.400085061219,25.2617688527353,1.09846136135087,concrete,patch_ffd,concrete,21,9.96108949416342e-09,2.75545252026786,leading_edge,1,1,R,1,1,2,0.675910496830876,-7.3691962367994,0.83450951472048,0.00941316949440119,0.0110463527233725,0.34227845356599,8.95733043305416e-08,2.99287881186826e-08,1.09571984435798e-08,0.0942760792851262,1.99221789883269e-09,1.69643022299896,59.5546413660075,7.26981054830461,0.91086281762551,3,96.9288140381501,0.10408920105667,3.90749336735783,3.68933779732938,3.67350599502636,0.421789507656028,0.40092508760194,0.399394250075913,-1.49416342412452e-09,7.83198016993683,0.0942760792851251,0.0273839063845924,-0.0668921729005327,0.270553364283276,0.406677985194355,4.10148697067734,1.8938092768909e-09,0.814110852394372,0,,17,1,2,0,0,1,2.72898184305481,dielectric,0,0.00070842432390327,708424323.90327,1,C,1,23.6386334397816,23.6386334397816,concrete,1.09846136135087
791,A,2.5,2,2.7,1.38888888888889,0.928571428571429,1.2,1,2.15233061700754,45.8196691153216,45.8196691153216,38.4499505104923,32.8126222817678,1.13459118003582,drywall,patch_ffd,drywall,10,4.48249027237354e-09,1.54067121753725,leading_edge,1,1,R,1,1,2,9.56742326273481,16.9898971037364,7.6750062773835,0.0197785394232919,0.0129242031550159,0.315321340717913,2.18655866860139e-08,5.66891410125838e-09,1.04591439688716e-08,0.113295217901885,1.99221789883269e-09,1.679320140441,76.4574075350139,8.01222184612748,0.995403278229663,5,133.625751839887,0.127771069006538,-18.2235627801772,-18.8336406343941,-18.7682441231555,-0.970339074903116,-0.974176100283674,-0.973789433515789,4.98054474708173e-10,-22.1742303506715,0.113295217901879,0.19853453020141,0.085239312299531,0.888042101005819,66.4287802375261,598.102427255569,-1.57929854317616e-09,0.822317842918642,0,,21,0,2,1,0,1,2.15233061700754,dielectric,0.00241159012311739,0.000531143008025456,0.220245970877863,0,A,1,45.8196691153216,45.8196691153216,drywall,1.13459118003582
792,C,2.5,2,2.7,1.2192884003863,3.60410798908806,0.2,2,3.23471554267778,39.3880910298448,39.3880910298448,13.8047928448587,21.0322553875205,0.941377533116416,concrete,patch_ffd,concrete,18,8.46692607003891e-09,5.90488985566645,leading_edge,1,1,R,1,1,2,3.08699095344904,5.225902123025,2.39497345202252,0.00143818650443861,0.00978512261478855,0.30893173040741,7.788246759213e-08,2.48417505874892e-08,1.4443579766537e-08,0.0787240956881133,1.99221789883269e-09,1.70052008709967,68.250155458056,7.72832970823624,0.928823388784971,4,105.398481193066,0.0854511610687499,-7.23868299270967,-4.17535974617436,-4.51095824951071,-0.682288966512293,-0.446808888324407,-0.477192980257929,0,-7.58601407355731,0.0787240956881131,0.147529936291773,0.0688058406036599,0.629161082990186,5.29502846673205,30.5733308601363,-2.73931731729872e-09,0.867217293804061,0,,16,0,2,1,0,1,3.23471554267778,dielectric,0.00160463545841242,0.00147347996155371,0.918264615074336,0,C,2,39.3880910298448,39.3880910298448,concrete,0.941377533116416
793,A,2.5,2,2.7,0.516180594063763,3.09515353195527,1.2,2,2.71751737693125,56.4974298189921,56.4974298189921,19.6394429726106,27.6037891248098,0.809407557019002,brick,patch_ffd,brick,14,6.47470817120623e-09,3.34946615763391,leading_edge,1,1,R,1,1,2,1.98063370512463,4.56622017666775,1.66252799072132,0.0204229886169557,0.0167958583573824,0.332348016756283,4.94512209869419e-08,1.085504708676e-08,4.48249027237354e-09,0.138684146787982,9.96108949416347e-10,1.68370680444332,105.041136496247,9.55090430147311,0.971767124072732,4,156.31805228105,0.161014273998094,-4.83770853255034,-6.3037695064492,-6.12543238626352,-0.505719719145888,-0.620457301277679,-0.607668438184457,4.98054474708173e-10,-8.58232148947209,0.13868414678798,0.198358997583631,0.0596748507956514,0.72078467342091,3.04628725334534,26.4944844366036,-5.77497906170962e-11,0.089381960393986,0,,21,0,2,1,0,1,2.71751737693125,dielectric,0.00191002983153688,0.000424881607408894,0.222447629033636,0,A,2,56.4974298189921,56.4974298189921,brick,0.809407557019002
794,B,2.5,2,2.7,2.51502834801752,3.47508159515815,0.2,2,2.90277308166147,30.5432933745864,30.5432933745864,34.6054001035354,27.5567561383385,0.913012793050355,brick,patch_ffd,brick,17,7.96887159533074e-09,3.96321050420297,leading_edge,1,1,R,1,1,2,9.02429364522189,15.4674316701157,8.20894855640555,0.000853019400964605,0.0156667351052541,0.348144841645184,1.53915979840517e-08,4.18947721298194e-09,5.47859922178988e-09,0.107093159851641,1.49416342412452e-09,1.69641679188668,89.1815292226735,8.9715240549773,0.997596348437939,2,132.877572508148,0.119937663187625,-17.381050615214,-10.755596996622,-12.1820754071337,-0.964102915383842,-0.84496543517791,-0.885893688654475,-4.98054474708173e-10,-15.1754502200194,0.10709315985164,0.214144225323776,0.107051065472136,0.605679526062398,54.7148309225002,99.1291745304529,-2.2262442753948e-09,0.284388656516812,0,,23,0,2,1,0,1,2.90277308166147,dielectric,0.00178813124954556,0.000614288739951287,0.343536717512993,0,B,2,30.5432933745864,30.5432933745864,brick,0.913012793050355
795,C,2.5,2,2.7,0.677373924834061,3.58587589569065,0.65,2,3.16851197984281,49.684851518945,49.684851518945,35.4509918820184,37.5330147031547,0.895032038532059,brick,patch_ffd,brick,25,1.19533073929961e-08,2.15665155566993,leading_edge,1,1,R,1,1,2,0.480134864707992,-7.70767849790641,0.169153605138775,0.158993776874041,0.0276758809454949,0.421448460126078,3.43500381391385e-09,2.42093576960118e-09,4.98054474708171e-09,0.188248003350403,1.49416342412452e-09,1.65367496319031,113.965946533926,10.3179750478215,0.999884421772094,1,160.179017560826,0.23190334502086,16.2065777623207,7.55326020461644,8.32260996974751,0.953216510656022,0.701171463129518,0.743462110980087,9.96108949416347e-10,11.9637703519458,0.188248003350397,0.0749682552157718,-0.113279748134625,0.124194697212366,0.0239520243090892,0.756815741056372,9.2387609674558e-09,0.948825067069901,0,,10,1,2,0,0,1,3.16851197984281,dielectric,0,0.000482491542638584,482491542.638584,1,C,2,49.684851518945,49.684851518945,brick,0.895032038532059
796,A,2.5,2,2.7,2.72222222222222,2.64285714285714,1.2,1,1.64701184639693,24.3921485182582,24.3921485182582,18.3472700866871,36.5503021974529,0.807775456067987,concrete,patch_ffd,concrete,7,2.98832684824903e-09,5.55905972735561,leading_edge,1,1,R,1,1,2,8.66949087299272,15.9639883560452,6.64576935251522,0.00038467361380834,0.012371993880826,0.346984590439199,1.22733559877983e-07,5.62352771874299e-08,1.39455252918288e-08,0.0930032067765074,1.49416342412452e-09,1.68289312768898,76.8771222382917,7.88945058076105,0.821272323418656,4,105.636118412252,0.102539730538596,-16.7895076577897,-14.6629284446184,-14.9107904930877,-0.958972266867188,-0.933908872422735,-0.937460583278925,0,-16.4509052923643,0.0930032067765071,0.143340739235006,0.0503375324584985,0.829544559625831,47.7475141150429,285.244950584971,-4.88221185273434e-09,0.900235726964821,0,,21,0,2,1,1,0,1.64701184639693,dielectric,0.00315148872123389,0.000504438093041663,0.160063429592146,0,A,1,24.3921485182582,24.3921485182582,concrete,0.807775456067987
797,B,2.5,2,2.7,1.38888888888889,0.928571428571429,1.2,1,2.15233061700754,45.8196691153216,45.8196691153216,12.762351875414,20.1843620955477,0.873923274928663,concrete,patch_ffd,concrete,10,4.48249027237354e-09,1.62404960142497,leading_edge,1,1,R,1,1,2,7.21353105847031,12.95570687752,6.01707122390439,0.00120314086547535,0.00542787712631877,0.367232626143113,1.66292651645706e-07,1.51609667582869e-07,1.54396887159533e-08,0.0410757856597562,4.48249027237356e-09,1.66566748443709,29.3319403497424,4.21346678911901,0.465761607684824,66,41.3752475930827,0.0428352783728765,-16.8924787913967,-13.0044514117017,-13.2523749600869,-0.959914324368118,-0.904639682725977,-0.909692077742487,4.98054474708173e-10,-20.1871837735043,0.0410757856597556,0.190609337892542,0.149533552232787,0.863640173869962,48.8931343546813,465.640881173957,9.81072634871398e-10,0.632088878633616,0,,20,0,2,1,0,1,2.15233061700754,dielectric,0.00241159012311739,0.000566346067479531,0.234843418062864,0,B,1,45.8196691153216,45.8196691153216,concrete,0.873923274928663
