EL_db,L_m,P_lin,case_id,incidence_deg,link_id,los_flag_ray,material_class,n_bounce,parity,ray_index,run_id,scenario_id,surface_seq,tau_s
2.734169846545427,6.557438524302001,1.1019357259572184e-07,27,51.54495710610431,B1_27,0.0,105|104,2.0,even,4.0,step1_B1,B1,105|104,2.1873260481763025e-08
2.734169846545427,6.557438524302001,1.1019357259572184e-07,27,51.54495710610431,B1_27,0.0,106|104,2.0,even,5.0,step1_B1,B1,106|104,2.1873260481763025e-08
2.7239601688117006,7.3484692283495345,8.79532571334403e-08,27,35.264389682754654,B1_27,0.0,105|106,2.0,even,6.0,step1_B1,B1,105|106,2.451185489245875e-08
2.7239601688117006,7.3484692283495345,8.79532571334403e-08,27,35.264389682754654,B1_27,0.0,106|105,2.0,even,7.0,step1_B1,B1,106|105,2.451185489245875e-08
2.7239601688116863,7.615773105863909,8.188751526216852e-08,27,23.198590513648185,B1_27,0.0,101,1.0,odd,8.0,step1_B1,B1,101,2.540348465291915e-08
2.734675400523173,8.18535277187245,7.071301603647664e-08,27,49.85963041646208,B1_27,0.0,101|105,2.0,even,9.0,step1_B1,B1,101|105,2.73033979122732e-08
2.734675400523173,8.18535277187245,7.071301603647664e-08,27,49.85963041646208,B1_27,0.0,101|106,2.0,even,10.0,step1_B1,B1,101|106,2.73033979122732e-08
2.7239601688117006,8.602325267042627,6.418210655683479e-08,27,45.0,B1_27,0.0,101|104,2.0,even,11.0,step1_B1,B1,101|104,2.8694268443012755e-08
2.7239601688117006,11.40175425099138,3.653442988619828e-08,27,15.255118703057764,B1_27,0.0,103,1.0,odd,12.0,step1_B1,B1,103,3.8032158404036235e-08
2.7348874151464457,11.789826122551595,3.408302727137854e-08,27,48.17498242039196,B1_27,0.0,103|105,2.0,even,13.0,step1_B1,B1,103|105,3.93266268311246e-08
2.7348874151464457,11.789826122551595,3.408302727137854e-08,27,48.17498242039196,B1_27,0.0,103|106,2.0,even,14.0,step1_B1,B1,103|106,3.93266268311246e-08
2.7239601688117006,13.038404810405297,2.793809344238692e-08,27,44.99999999999999,B1_27,0.0,101|103,2.0,even,15.0,step1_B1,B1,101|103,4.349143703410076e-08
2.7239601688117006,13.341664064126334,2.6682448793290865e-08,27,12.994616791916512,B1_27,0.0,102,1.0,odd,16.0,step1_B1,B1,102,4.4503001019880004e-08
2.7239601688117006,13.341664064126334,2.6682448793290855e-08,27,12.994616791916512,B1_27,0.0,103|104,2.0,even,17.0,step1_B1,B1,103|104,4.4503001019880004e-08
