case_id,anchor_height,tag_height,tag_x,tag_y,eps_r,tan_delta,xpol_coupling_db,ar_edge_db,snr_db,slab_size_m,material_name,antenna_type,slab_placement_cases,los_distance_m,los_angle_from_anchor_bore_deg_cases,los_angle_from_tag_bore_deg_cases,tx_height,rx_height,incidence_deg,los_blockage,num_slabs,slab_tilt_deg,idx_fp,t_fp_s,fp_peak_val,fp_method,primary_tx_port,primary_rx_port,tx_handedness,gamma_cp_same_tx_port,gamma_cp_same_rx_port,gamma_cp_reversed_rx_port,gamma_cp_1_freq_avg,gamma_cp_2_freq_db,gamma_cp_3_fp_only,gamma_cp_6_phase_circvar,a_fp_2_peak_to_total,a_fp_6_fp_to_2nd_peak,rms_delay_spread,mean_excess_delay,max_excess_delay,fp_to_total_ratio,rise_time_fp,fp_kurtosis,kurtosis_total,skewness_total,energy_concentration_50ns,num_significant_peaks,peak_to_avg_ratio,k_factor_estimate,xpr_fp_db,xpr_late_db,xpr_all_db,s3_fp,s3_late,s3_all,delta_tau_l_given_r_s,delta_p_l_given_r_db,f_r_fp,f_l_fp,delta_f_l_minus_r_fp,lambda_l_late_fraction,gamma_anchor_linear,gamma_delay_linear,cp_phase_slope_delay_s,cp_phase_residual_circvar,failed,error_msg,num_paths,bounce_count_min,bounce_count_max,has_los_path,is_los,is_nlos,tx_rx_dist_m,material_kind,los_strength_mid,max_bounce_strength_mid,bounce_to_los_ratio_mid,dominant_bounce_count,los_angle_from_anchor_bore_deg_results,los_angle_from_tag_bore_deg_results,slab_placement_results
2329,2.22838629346762,0.79944539956559,1.54755123412412,-0.191885085373614,4.56565244379537,0.0455443350748799,35.8752933810566,12.6345822235839,32.8629910427275,2.01090476994021,glass,patch_ffd,ceiling,2.11509025492849,47.4997564202806,47.4997564202806,2.22838629346762,0.79944539956559,47.4997564202806,0,1,0,10,4.48249027237354e-09,2.50646095157403,leading_edge,1,1,R,1,1,2,6.53629540333871,14.6158718107509,5.29520083659335,0.0179658336746654,0.0147805966619671,0.308644169147235,2.56171339463248e-08,4.61650552718417e-09,4.98054474708171e-09,0.121002017478676,9.96108949416347e-10,1.69795376880422,115.285426680425,10.3888634001569,0.993051854395655,1,159.503026166294,0.137659038911093,-14.5775462263232,-13.7558136235958,-13.8634840425718,-0.932640859876593,-0.919177231922676,-0.921078259754093,0,-14.4776487338873,0.121002017478673,0.142626041826778,0.021624024348105,0.823314602396018,28.6915904261197,172.427507127343,-1.5378751055672e-10,0.00552060838780788,0,,2,0,1,1,0,1,2.11509025492849,dielectric,0.00245405095388425,0.000658794388761257,0.268451797106545,0,47.4997564202806,47.4997564202806,ceiling
2330,2.19961513589419,0.359595014966785,-0.548727391531296,0.973986471090929,8.3360970102923,0.0385654290550044,36.6298199553005,13.618484138991,30.6717420559811,1.38323706710189,ceramic_tile,ideal,wall_y,2.15300381827404,31.2811957435508,31.2811957435508,2.19961513589419,0.359595014966785,31.2811957435508,0,1,0,11,4.98054474708171e-09,0.0541513221392965,leading_edge,1,1,R,1,1,2,0.234782561420757,-12.5885345391355,0.00617476117780945,0.0272021867065894,0.0300521637809797,0.428570717204602,6.36574075408163e-09,2.32951068122944e-09,4.48249027237354e-09,0.208226927791335,9.96108949416347e-10,1.64364583066835,121.461242629289,10.6801105036281,0.999568064680654,1,168.199179925183,0.262988140289342,45.582210541162,11.5796519155036,12.5952668107073,0.999944691124699,0.870018733166316,0.895709419060707,7.4708171206226e-09,14.506748267197,0.208226927779717,0.154579488247903,-0.0536474395318143,0.0521359854123427,2.76553364178773e-05,0.264155053197312,7.69346779419121e-09,0.00231921743355334,0,,2,0,1,1,0,1,2.15300381827404,dielectric,0.00241083606708117,0.000565850524295879,0.234711323603583,0,31.2811957435508,31.2811957435508,wall_y
2331,2.97790121184694,0.254746559082458,1.47566220874585,-1.36884897100873,8.59109116177255,0.0188908676239001,34.1348793887556,8.01490820838913,14.6658968566811,4.18394191254147,metal_pec,patch_ffd,wall_x,3.38628080977128,36.4695641043016,36.4695641043016,2.97790121184694,0.254746559082458,36.4695641043016,0,1,0,19,8.96498054474708e-09,1.89760659539934,leading_edge,1,1,R,1,1,2,6.20766031204693,13.9689592871254,8.57391675610223,0.00068619661907332,0.00691843514210248,0.301539509727527,1.56670893100348e-07,1.09086356775783e-07,8.96498054474708e-09,0.0462804693128913,8.96498054474712e-09,1.66965186126333,60.5503253193002,6.78445088305242,0.640611541731406,29,78.2190505154257,0.048526288729296,-19.1010252010955,-12.8613029487055,-13.44288454068,-0.975699325320834,-0.901601340933778,-0.913400109970785,0,-18.6635852528495,0.0462804693128903,0.170298891215639,0.124018421902749,0.793406610404466,81.3022416622147,395.922985242851,-3.29083871339914e-09,0.552221852786675,0,,2,0,1,1,0,1,3.38628080977128,PEC,0.00153281418442351,0.00111420114283944,0.726899029355269,0,36.4695641043016,36.4695641043016,wall_x
2332,2.16457366989242,1.44938773275597,-1.108487563052,0.133392807080412,3.7553451257899,0.0236920404092496,34.8845854959215,8.26915701117473,26.9525760670048,1.54780057497072,metal_pec,ideal,ceiling,1.32590695114684,57.3576209367296,57.3576209367296,2.16457366989242,1.44938773275597,57.3576209367296,0,1,0,5,1.99221789883268e-09,0.0882906366668478,leading_edge,1,1,R,1,1,2,0.647143634313809,-3.78642623282488,0.0641081672030759,0.40056234750887,0.0197574083572528,0.345063592415482,1.35456703630782e-08,2.90999311980607e-09,4.48249027237354e-09,0.156727963536652,9.96108949416347e-10,1.6707066481162,121.875903689575,10.6991236544633,0.998521390902344,1,170.578704627222,0.185856943856413,29.1739056673143,3.02121005782012,3.76003692388298,0.997583902596963,0.334449373758211,0.407733898655371,2.49027237354087e-09,3.13142877050104,0.156727963533316,0.173003621040813,0.016275657507498,0.29599852257702,0.00120950991614691,2.68319650605209,2.40545522889333e-09,0.00117938986885291,0,,2,0,1,1,0,1,1.32590695114684,PEC,0.00391470853453857,0.00253664009379851,0.647976744990928,0,57.3576209367296,57.3576209367296,ceiling
2333,2.34910789964623,0.17071088629123,1.12705449792847,1.59064699751394,3.05868027259547,0.013148143224066,31.4908871062601,14.3815069608889,31.3569343836249,1.65905191536805,concrete,ideal,ceiling,2.92332400869197,41.8256018535948,41.8256018535948,2.34910789964623,0.17071088629123,41.8256018535948,0,1,0,16,7.47081712062257e-09,0.0381859993808175,leading_edge,1,1,R,1,1,2,0.0433501602535065,-27.4551701581568,0.00193085965270631,0.0244551318746481,0.0314667725682374,0.422914029649752,6.98044160118515e-09,2.26915717833601e-09,3.98443579766537e-09,0.224022881183034,9.96108949416347e-10,1.64071532240477,128.287001800337,10.9262252575306,0.999484634963024,2,180.859418734145,0.288697792435651,52.4848541411381,24.8342373700883,25.9302404640835,0.999988714484388,0.993450897383579,0.994907878133843,2.49027237354087e-09,29.0332987830895,0.224022881156005,0.122496870452752,-0.101526010703253,0.00254141104038689,5.64305893378036e-06,0.011373384050296,2.72950455845535e-09,0.0779738007545172,0,,2,0,1,1,0,1,2.92332400869197,dielectric,0.00177556071178748,0.00038523984503616,0.216967993535031,0,41.8256018535948,41.8256018535948,ceiling
2334,2.82116021080511,1.2806768340469,0.840601139607312,-0.751985338402661,8.37070498501657,0.0029864390391841,22.869856359993,5.20021710417304,25.0179517937385,2.31083504720176,glass,patch_ffd,wall_x,1.90923577882619,36.2098626134296,36.2098626134296,2.82116021080511,1.2806768340469,36.2098626134296,0,1,0,9,3.98443579766537e-09,1.77481205725189,leading_edge,1,1,R,1,1,2,13.749913390742,20.016249472354,11.7394235210928,0.00223605401749261,0.0153874637770536,0.407273872148275,1.01258313204089e-07,3.98018353326234e-08,1.29494163424125e-08,0.11128207729515,3.98443579766539e-09,1.64279996682278,64.7397023348998,7.52311345768553,0.871866783801702,2,95.3645708829175,0.125216420702373,-21.5329729221802,-19.3039928794788,-19.609322844239,-0.986046214012711,-0.976796015374533,-0.978354292515044,0,-21.3929354173457,0.111282077295146,0.173296675680746,0.0620145983855994,0.817522582213351,142.330276229085,678.785793647833,-2.76345870608031e-09,0.832800214000625,0,,2,0,1,1,0,1,1.90923577882619,dielectric,0.00271864759461491,0.000562818677390867,0.207021564143031,0,36.2098626134296,36.2098626134296,wall_x
2335,2.2408603122608,1.07068451833641,0.850174121526183,1.73099604730745,8.57128493885937,0.00577198366458499,20.0183307236168,6.41749474577407,12.1036531833275,1.80874327365906,wood,patch_ffd,floor,2.25576034662227,58.7515553474694,58.7515553474694,2.2408603122608,1.07068451833641,58.7515553474694,0,1,0,11,4.98054474708171e-09,3.32371111057945,leading_edge,1,1,R,1,1,2,2.91920834710692,6.98658903659969,2.28368842424546,0.00340189937093593,0.0141571379561218,0.330533775943672,1.07916061413943e-07,4.36168374293391e-08,4.98054474708171e-09,0.109630405890415,4.98054474708173e-09,1.69941794414168,104.888448360928,9.57094235627003,0.841884147497008,2,133.210018594074,0.123129098989562,-7.37660983557782,-6.04585700263192,-6.20913367554797,-0.690684557660244,-0.601857764643715,-0.613710963721851,0,-7.17273701020022,0.109630405890414,0.143442761676925,0.033812355786511,0.69077710875476,5.46589121083421,32.6230475296927,-1.43477162315607e-10,0.101106527098804,0,,2,0,1,1,0,1,2.25576034662227,dielectric,0.00230101538287555,0.000669260806772691,0.290854555668517,0,58.7515553474694,58.7515553474694,floor
2336,2.30508095647655,0.771871427313157,-1.76055823301081,-1.89184552352786,9.85064200075536,0.0240344922447848,37.6744826689662,5.23643190752357,15.6022486781247,1.97887751410514,concrete,ideal,ceiling,3.00489205081181,59.3203287803135,59.3203287803135,2.30508095647655,0.771871427313157,59.3203287803135,0,1,0,17,7.96887159533074e-09,0.0426327643523754,leading_edge,1,1,R,1,1,2,0.153049753140573,-17.0480478177832,0.00938125474990802,0.51431935202838,0.0280877542341921,0.44195770306085,3.10702732210031e-08,5.29558034099568e-09,4.98054474708171e-09,0.185935978473344,1.49416342412452e-09,1.64487064937901,105.553570832263,9.91427978267199,0.989944208372809,1,147.825281774674,0.228404613834485,37.447792604735,15.8967928437054,16.7721125077505,0.999640108105688,0.94984426036486,0.958810996796895,1.99221789883269e-09,19.9635307545877,0.185935978458633,0.0911670841012438,-0.0947688943573897,0.0204940570796285,0.000179978546242426,0.112538720079601,-4.98863544016223e-09,0.874320407002453,0,,2,0,1,1,0,1,3.00489205081181,dielectric,0.00172736297007949,0.000747066299110062,0.432489472132011,0,59.3203287803135,59.3203287803135,ceiling
2337,2.91200979313697,0.526105458546403,1.08842384062325,-1.53788705922322,6.75703675653841,0.00117633317379322,25.7957998535163,14.2884034412812,20.7141931380677,4.92027917817733,brick,ideal,ceiling,3.04011555003776,38.2971570998854,38.2971570998854,2.91200979313697,0.526105458546403,38.2971570998854,0,1,0,17,7.96887159533074e-09,0.042018622719087,leading_edge,1,1,R,1,1,2,0.0766604390645364,-22.8962290835218,0.0109539084693571,0.0155434753142001,0.0214454439043618,0.39169714049655,1.66123928513815e-08,3.53842371179119e-09,5.47859922178988e-09,0.150521188958007,9.96108949416347e-10,1.65673243845329,100.728520987766,9.68572855590801,0.996947702192108,1,143.69026731606,0.177192399623686,41.8947355845314,22.8653301965833,23.5585111942198,0.999870721412856,0.989713738164742,0.99122455565891,2.98832684824904e-09,27.6074678836516,0.15052118894609,0.0572220169170693,-0.0932991720290209,0.00437014699630893,6.46437350435964e-05,0.0291613865124957,6.02642340554835e-09,0.798290925211128,0,,2,0,1,1,0,1,3.04011555003776,dielectric,0.00170734933334822,0.000597699866147367,0.350074735423499,0,38.2971570998854,38.2971570998854,ceiling
2338,2.57383255104443,0.799846573970379,0.327406412707963,0.622397708397268,7.47632505841463,0.00139230932180294,25.4573588091208,6.59806228429827,38.9387727311882,4.95228405991517,glass,ideal,ceiling,1.90829770040103,21.6248097085972,21.6248097085972,2.57383255104443,0.799846573970379,21.6248097085972,0,1,0,9,3.98443579766537e-09,0.0598802393117607,leading_edge,1,1,R,1,1,2,0.00989880041459454,-40.4821920413578,0.00120070692453975,0.00951246700700759,0.0222741283930579,0.372747415628361,3.93872903442772e-09,2.54278046226935e-09,4.48249027237354e-09,0.171488194885806,9.96108949416347e-10,1.6602580147796,112.588793809053,10.1331428670668,0.999910556135467,2,164.80278679254,0.206983405459346,60.3916722082332,38.240599036377,39.0505285890931,0.999998172739709,0.999700149417219,0.999751158379942,2.98832684824904e-09,44.126294464494,0.171488194878138,0.0560680207856432,-0.115420174092495,0.000124179903408335,9.13761338900436e-07,0.000724221283326156,-5.26373227479571e-09,0.910420391218801,0,,2,0,1,1,0,1,1.90829770040103,dielectric,0.00271998402375465,0.000843651506572949,0.310167816871356,0,21.6248097085972,21.6248097085972,ceiling
2339,2.22736239746967,1.35232272623919,-0.0293301110925583,-1.37313413382092,3.90882149701944,0.0375519399446444,30.9117378493744,6.90233746046752,16.6254899767842,1.34333421006367,concrete,ideal,floor,1.62851221398796,57.4983022911018,57.4983022911018,2.22736239746967,1.35232272623919,57.4983022911018,0,1,0,7,2.98832684824903e-09,0.0719222939582557,leading_edge,1,1,R,1,1,2,0.0953273750718024,-20.5392849086008,0.0154483917818826,0.195463998775477,0.0184648981236009,0.338558526894604,2.94763269476131e-08,5.1742158486348e-09,4.48249027237354e-09,0.148077786195853,9.96108949416347e-10,1.67412259140304,117.382651299178,10.415493240695,0.990892918108141,2,165.604646437901,0.173816087662078,36.2589422836433,18.7174106386693,19.3756867235785,0.999526812993102,0.973484931691566,0.977171588721396,-2.98832684824904e-09,31.2869340754264,0.148077786191241,0.00433206236381003,-0.143745723827431,0.0113130665988528,0.000236649598312326,0.0772815931457699,2.65788556478085e-09,0.979984036992225,0,,2,0,1,1,1,0,1.62851221398796,dielectric,0.00318728911768353,0.00044571894484126,0.139842646331752,0,57.4983022911018,57.4983022911018,floor
2340,2.02047527251358,0.320950559529359,0.106303448188592,0.080406926993958,3.78088252556693,0.00179173729768873,23.4669474537845,10.9305212210436,25.0048382933691,4.96513964831833,brick,ideal,floor,1.70474336691758,4.48433684393909,4.48433684393909,2.02047527251358,0.320950559529359,4.48433684393909,0,1,0,8,3.4863813229572e-09,0.0752480756423526,leading_edge,1,1,R,1,1,2,0.0353048431824485,-29.2397781800631,0.0057541309177564,0.0552253754987247,0.023086631589897,0.387345893908463,1.01517970733747e-08,2.77695825567806e-09,4.98054474708171e-09,0.165640428056267,9.96108949416347e-10,1.65859393295835,112.059428217095,10.2421328443723,0.998996317341325,1,158.18153083438,0.198524034032941,46.0082410067293,28.2070323690546,28.9563216291014,0.999949858931333,0.996982335306545,0.997459928696377,-3.48638132295721e-09,43.0430403485772,0.165640428051766,0.00330978638155312,-0.162330641670213,0.00125874376971788,2.50712449092561e-05,0.00760891826881165,-3.82574488350674e-09,0.951474107406438,0,,2,0,1,1,0,1,1.70474336691758,dielectric,0.0030447628413676,0.000711509328294872,0.233683004346995,0,4.48433684393909,4.48433684393909,floor
2341,2.83530587286979,1.27856716972894,1.60738157027638,-0.428011719580914,2.1525219677105,0.00907787147225179,39.5708355087808,8.526672912728,23.1231425019331,3.56144539923977,concrete,ideal,floor,2.27822407467296,46.896970886078,46.896970886078,2.83530587286979,1.27856716972894,46.896970886078,0,1,0,12,5.47859922178988e-09,0.0515305499568648,leading_edge,1,1,R,1,1,2,0.043671411284372,-27.2506909394859,0.00501164349762465,0.0658991788429891,0.033965346956488,0.45615048016577,1.47841487147231e-08,2.86736841601262e-09,4.48249027237354e-09,0.225707924054918,9.96108949416347e-10,1.6372951156476,119.785856306524,10.5694072346609,0.997438793408223,1,167.808091140873,0.291502303932822,45.2651364594778,24.9130616714339,25.947875701668,0.999940502126799,0.993568312285012,0.994928461217098,-3.98443579766539e-09,39.4404207844603,0.225707924041043,0.00769028810642605,-0.218017635934617,0.00248983591623879,2.97499578020099e-05,0.0110592735630704,4.67538833637223e-09,0.938000534384028,0,,2,0,1,1,1,0,2.27822407467296,dielectric,0.0022783269281375,0.000222688491759549,0.0977421146233802,0,46.896970886078,46.896970886078,floor
2342,2.65267209247155,0.801701315774747,0.251588010251124,-0.056758629776029,2.47886161112274,0.00339927153693871,38.1494204471522,9.72398039041432,39.9693377729239,3.70906612460939,drywall,patch_ffd,ceiling,1.86885282597152,7.93241863981589,7.93241863981589,2.65267209247155,0.801701315774747,7.93241863981589,0,1,0,9,3.98443579766537e-09,2.01192821065866,leading_edge,1,1,R,1,1,2,25.6683005837409,27.1556332959755,20.9803193466233,0.00108235268705259,0.0281038799725238,0.429418417301477,3.77837350609543e-08,6.90936451532514e-09,4.98054474708171e-09,0.189273037188416,1.49416342412452e-09,1.65172498625138,113.868078806657,10.3061584737363,0.98211683529576,1,156.674408145026,0.233460888647419,-26.6129948064315,-26.2857311592853,-26.3484665547992,-0.995647044248004,-0.995307150323108,-0.995374297283255,0,-26.4362418882229,0.189273037188409,0.201159976537261,0.0118869393488527,0.796627667496519,458.457920995978,1819.78010203126,-3.83164569422883e-11,0.0134756172985868,0,,2,0,1,1,1,0,1.86885282597152,dielectric,0.00277739326795851,0.000404628158102625,0.145686303330044,0,7.93241863981589,7.93241863981589,ceiling
2343,2.95973118507659,0.442921252384445,1.61245624159411,0.793566709142489,4.09571642408881,0.00259882273836455,24.495034397588,10.2190752983255,28.0411260905282,1.08522955565656,drywall,ideal,wall_x,3.09258718393078,35.5291271871766,35.5291271871766,2.95973118507659,0.442921252384445,35.5291271871766,0,1,0,17,7.96887159533074e-09,0.0378753053789014,leading_edge,1,1,R,1,1,2,0.243444185423713,-12.2929395612663,0.00783298424803218,0.320896571031142,0.0234281358802911,0.374547044237228,8.19626742003367e-09,2.5243355464276e-09,4.48249027237354e-09,0.17672789363431,9.96108949416347e-10,1.66031507266479,123.408535767644,10.7594300612151,0.999305218773332,1,171.679365904143,0.214665227046826,44.0515149992945,11.3231571164229,12.1682712462275,0.999921321191442,0.862653864042357,0.88555120963467,3.98443579766539e-09,12.3554235429599,0.176727893613736,0.168838951849432,-0.00788894176430371,0.0572112719585659,3.93412812808186e-05,0.343374599965549,3.98765225983146e-09,0.00452609994032382,0,,2,0,1,1,0,1,3.09258718393078,dielectric,0.00167838089888906,0.000419030749498299,0.249663678713014,0,35.5291271871766,35.5291271871766,wall_x
2344,2.77607891515009,0.774459152960631,-1.05763655882856,-1.20034413515405,9.11069165746222,0.00722723188010071,36.3379107575128,12.452207984702,35.9457189576888,4.35498901789892,brick,patch_ffd,ceiling,2.562401765094,38.6340242465168,38.6340242465168,2.77607891515009,0.774459152960631,38.6340242465168,0,1,0,14,6.47470817120623e-09,2.02331691773731,leading_edge,1,1,R,1,1,2,8.90134590252319,17.9613793061895,8.13941330501036,0.0062188833989848,0.0276508459389693,0.454869441639717,2.36777462155145e-08,4.32693917104536e-09,5.97665369649805e-09,0.181079551712516,1.49416342412452e-09,1.63943269918002,95.8293948509906,9.42421527388719,0.993826725872641,1,137.381424033675,0.221119831714042,-18.236781510299,-17.0251919902414,-17.2707346879267,-0.970427884499652,-0.961097282554223,-0.9631964018067,0,-18.2118620349304,0.18107955171251,0.226190360575553,0.0451108088630424,0.758978807160892,66.631279202067,227.771799914539,4.58511266076947e-11,0.0350073194418055,0,,2,0,1,1,0,1,2.562401765094,dielectric,0.00202565395027666,0.000767485101563711,0.378882632672224,0,38.6340242465168,38.6340242465168,ceiling
2345,2.49011441582267,0.127385763785768,-1.57239184910191,0.243755901072761,3.83636721760279,0.0101379898264861,24.722587804739,6.01263776698231,13.5353657404739,4.49530177477501,brick,ideal,ceiling,2.84856450683253,33.9581934349213,33.9581934349213,2.49011441582267,0.127385763785768,33.9581934349213,0,1,0,16,7.47081712062257e-09,0.0425162621596864,leading_edge,1,1,R,1,1,2,0.142110176275812,-17.3049892239961,0.00692157835852157,0.170948961009702,0.0302792845068673,0.460474981049887,3.88866930419e-08,6.89172204105504e-09,4.98054474708171e-09,0.1972680952064,1.49416342412452e-09,1.63980938422335,105.722043371783,9.89747235305877,0.984616279944377,1,146.800199555913,0.245745925916726,43.8747240254304,16.4023203886029,17.3431921923478,0.999918052128861,0.955232144727527,0.963794314206275,2.49027237354087e-09,31.1433116138056,0.197268095190816,0.00881269655771177,-0.188455398633105,0.0180316980010957,4.0975814726973e-05,0.0930923027196605,3.78865106825714e-09,0.860151329243593,0,,2,0,1,1,0,1,2.84856450683253,dielectric,0.0018221596334605,0.000454792048763318,0.249589575145847,0,33.9581934349213,33.9581934349213,ceiling
2346,2.14876376791083,1.12494238935173,0.126460722491117,0.822573129435605,4.95364165537197,0.00512634295429579,34.2747005416448,12.0173883924162,32.6312025966355,4.51338524741214,wood,patch_ffd,ceiling,1.31940482142408,39.1067468350832,39.1067468350832,2.14876376791083,1.12494238935173,39.1067468350832,0,1,0,5,1.99221789883268e-09,4.66129097503952,leading_edge,1,1,R,1,1,2,7.35176341442217,16.5391748616845,6.42443610268371,0.00527754430011906,0.0205114191248559,0.364964660801623,3.29270582560696e-08,5.61604690448884e-09,4.98054474708171e-09,0.152058201119337,9.96108949416347e-10,1.66990049503656,112.812347387826,10.2541845269728,0.989513698129995,1,158.302289241035,0.17932622418197,-16.2773929434056,-15.7448343126555,-15.8298787158617,-0.953955747236384,-0.948104602699203,-0.949085324529122,0,-16.1567002797841,0.152058201119336,0.168562619288941,0.0165044181696054,0.810179646346383,42.4364742602649,209.294827728399,-6.83957330733788e-11,0.00668530819164614,0,,2,0,1,1,0,1,1.31940482142408,dielectric,0.00393400052309662,0.000902993687375331,0.229535731394501,0,39.1067468350832,39.1067468350832,ceiling
2347,2.57140132403403,1.36766347927657,0.245401583203016,-0.483728609169234,7.99865374004143,0.0117549894339042,39.6811189495204,14.6064031319344,26.4941597121832,4.05585637306405,concrete,patch_ffd,floor,1.32030303463587,24.2567980425364,24.2567980425364,2.57140132403403,1.36766347927657,24.2567980425364,0,1,0,5,1.99221789883268e-09,4.56604304618112,leading_edge,1,1,R,1,1,2,11.1927047759093,19.8443826475156,9.99219493914537,0.0145118526156315,0.0196463482422831,0.363893117861431,8.66406849092661e-08,2.61298450805234e-08,4.48249027237354e-09,0.149542175248071,9.96108949416347e-10,1.66490996649447,116.789260379646,10.357182062417,0.911560781805545,1,152.52016570183,0.175837261879143,-20.0631208979697,-19.6530289375932,-19.7163633196608,-0.980480954317912,-0.978568713424001,-0.97887570688192,0,-19.9932179632234,0.14954217524807,0.161971816001581,0.0124296407535114,0.829086015664708,101.464025781509,524.908622514884,3.29028312972957e-12,0.0334210601363606,0,,2,0,1,1,1,0,1.32030303463587,dielectric,0.00393132418959413,0.000623469705011829,0.158590254821034,0,24.2567980425364,24.2567980425364,floor
2348,2.13496093647103,1.30168271365356,0.551968958734168,-0.793145387553561,7.91725216560908,0.0016473524187792,25.2145152716247,12.3905607781247,14.7823038238175,2.05884610858982,drywall,patch_ffd,ceiling,1.27597097687424,49.2277257335868,49.2277257335868,2.13496093647103,1.30168271365356,49.2277257335868,0,1,0,5,1.99221789883268e-09,4.6751398716625,leading_edge,1,1,R,1,1,2,6.68002665751861,13.0819538991457,4.45118295161905,0.0316967202293184,0.0194143387505908,0.431413869942668,1.29795857821168e-07,6.39396478586304e-08,5.47859922178988e-09,0.128428269673688,1.99221789883269e-09,1.64541343817532,88.0815003616627,8.72564615613991,0.782916807441039,4,107.232766548181,0.147352495732744,-13.2581977912778,-11.3138593534669,-11.6117144415653,-0.909807620906544,-0.862379760906964,-0.870913099910319,0,-12.969508898661,0.128428269673688,0.187632889338924,0.059204619665236,0.759770230685444,21.1748225304889,91.6578077475982,-3.80005580805695e-10,0.27887665290947,0,,2,0,1,1,0,1,1.27597097687424,dielectric,0.00406791326114161,0.00119487570834719,0.29373185504252,0,49.2277257335868,49.2277257335868,ceiling
2349,2.90537181825665,0.693410043367461,0.203934430755435,0.769231662890407,9.235792685878,0.00434703569220013,23.79540951087,6.65696564115,25.8463771864497,3.64844061609571,brick,patch_ffd,wall_y,2.3507618970903,19.7873961690121,19.7873961690121,2.90537181825665,0.693410043367461,19.7873961690121,0,1,0,12,5.47859922178988e-09,3.39298174745155,leading_edge,1,1,R,1,1,2,11.0116876307796,18.455667191931,8.54198896438571,0.00311392277859923,0.0184661966537406,0.383331902928688,7.98762074201171e-08,2.25699844741914e-08,1.14552529182879e-08,0.134176478726715,1.49416342412452e-09,1.66379172007192,84.9638527883514,8.6004530205565,0.937899688975117,2,129.187543661415,0.154969777824232,-18.7495409249497,-17.4123752035651,-17.6169003467524,-0.973677801252823,-0.964356302903842,-0.965968081856052,0,-18.6311801202976,0.134176478726714,0.174156804727065,0.0399803260003511,0.811521334536993,74.9814945252021,355.4406702543,-1.95986997515304e-10,0.106478460556323,0,,2,0,1,1,0,1,2.3507618970903,dielectric,0.0022080242427288,0.000550071534314054,0.249123865431044,0,19.7873961690121,19.7873961690121,wall_y
2350,2.82163354276827,1.13406145181797,-1.70718272396176,-1.50575348621742,6.0470675587492,0.0131021252592624,33.3062214062757,9.46477909849928,28.9842451064366,3.66595648656872,concrete,patch_ffd,wall_y,2.83366652526435,53.4486029780834,53.4486029780834,2.82163354276827,1.13406145181797,53.4486029780834,0,1,0,16,7.47081712062257e-09,1.11106511399037,leading_edge,1,1,R,1,1,2,8.51853119512484,14.9565540934709,8.06857729365284,0.00322094787279081,0.0163860593099633,0.4684458285941,3.89745059201717e-08,9.01308799662961e-09,8.96498054474708e-09,0.103223223312618,9.96108949416347e-10,1.63006455407877,56.8494169745102,7.34363412787223,0.983587787015238,2,76.7624601823235,0.115104701633684,-18.1703483309189,-13.5533927517566,-14.3298622508815,-0.969978890445377,-0.915483940532045,-0.928828299228105,-4.98054474708173e-10,-14.2393307115455,0.103223223312611,0.135161594377036,0.0319383710644248,0.722546166045708,65.6197895304447,196.702933126086,-2.12828323580366e-09,0.776571332595801,0,,2,0,1,1,0,1,2.83366652526435,dielectric,0.00183173962475147,0.000520428487284453,0.284117065685612,0,53.4486029780834,53.4486029780834,wall_y
2351,2.52085129239447,0.505975201560166,-0.465120171594303,0.638904908468849,2.49107521222809,0.00223433543982468,27.35450742576,10.3345643760834,23.077450905985,4.82665686790204,wood,patch_ffd,floor,2.16431557715257,21.4161383213972,21.4161383213972,2.52085129239447,0.505975201560166,21.4161383213972,0,1,0,11,4.98054474708171e-09,5.09351508480769,leading_edge,1,1,R,1,1,2,7.68143510570569,15.7372454198687,5.3894243922579,0.0103140228064103,0.0308963946006336,0.465180977896991,6.97643272722113e-08,1.83946358089892e-08,4.48249027237354e-09,0.199716116324377,1.49416342412452e-09,1.6408305638558,111.398112020079,10.1382596424891,0.939115600476108,1,146.776667558038,0.249556589103233,-14.9881783160492,-15.0705244861368,-15.0470205685855,-0.938531168618074,-0.939650856077684,-0.939333296481003,0,-14.6308476725089,0.199716116324376,0.197028425555461,-0.0026876907689149,0.77825233323837,31.5368150823189,128.465620168476,9.75066523427397e-11,0.0395954227296612,0,,2,0,1,1,1,0,2.16431557715257,dielectric,0.00239823587301781,0.00037280406968359,0.155449292489513,0,21.4161383213972,21.4161383213972,floor
