stage,cv_scheme,feature_set,feature_family,n_features,model,n,n_pos,AUC,PR_AUC,accuracy_at_0p5,balanced_accuracy_at_0p5,f1_at_0p5,features
stage2,leave_one_room_out,Joint_CIR12_CP_low_overlap4,joint,16,extra_trees,900,437,0.742417128368861,0.6854880847402783,0.6744444444444444,0.6734336310303414,0.6556991774383079,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,leave_one_room_out,CP_pruned6_only,cp_only,6,extra_trees,900,437,0.7402227043804458,0.7133519631715738,0.6788888888888889,0.6756329974151267,0.6299615877080665,delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,CP_pruned6_only,cp_only,6,random_forest,900,437,0.7393083610519396,0.7154429029620867,0.6677777777777778,0.666568642471989,0.6461538461538462,delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,CP16_all_only,cp_only,16,random_forest,900,437,0.736145227374945,0.7294726530540561,0.6622222222222223,0.6607193163677341,0.6363636363636364,xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP16_all,joint,28,knn_15_distance,900,437,0.7356262757560631,0.7239297994414173,0.66,0.6570817126391902,0.6136363636363636,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP_greedy,joint,15,extra_trees,900,437,0.7317613217944853,0.6936428587604138,0.6611111111111111,0.6606031700530319,0.6482122260668973,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
stage2,leave_one_room_out,Joint_CIR12_CP_phase_delay4,joint,16,random_forest,900,437,0.7303774508108002,0.6781649981108963,0.6755555555555556,0.6739352842619273,0.6490384615384616,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,leave_one_room_out,Joint_CIR12_CP_phase_delay4,joint,16,svm_rbf,900,437,0.7253312641167196,0.6737403612713555,0.6688888888888889,0.6682910676070399,0.6550925925925926,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,leave_one_room_out,Joint_CIR12_CP_pruned6,joint,18,svm_rbf,900,437,0.7251632226401292,0.6803319531792292,0.6677777777777778,0.6668256470832448,0.64947245017585,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP16_all,joint,28,svm_rbf,900,437,0.7238831419802205,0.6687691042620025,0.66,0.6590092472236089,0.6408450704225352,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP_low_overlap4,joint,16,svm_rbf,900,437,0.722281805556242,0.6772555925675181,0.6655555555555556,0.6647300710222358,0.6487747957992999,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,leave_one_room_out,CP_low_overlap4_only,cp_only,4,random_forest,900,437,0.7175717018153422,0.6898805778815669,0.6588888888888889,0.6576080778526276,0.6358244365361803,delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,leave_one_room_out,Joint_CIR12_CP_phase_delay4,joint,16,hist_gradient_boosting,900,437,0.7171565405202366,0.6757984953710654,0.6655555555555556,0.6642160617997241,0.6420927467300832,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,leave_one_room_out,Joint_CIR12_CP_greedy,joint,15,svm_rbf,900,437,0.7170576925928306,0.6677615952847025,0.6555555555555556,0.6549465974072188,0.6412037037037037,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
stage2,leave_one_room_out,Joint_CIR12_CP_greedy,joint,15,logistic_l2,900,437,0.7166326465049844,0.6937319639029085,0.6388888888888888,0.6366276052606867,0.6002460024600246,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
stage2,leave_one_room_out,Joint_CIR12_CP_late_energy5,joint,17,svm_rbf,900,437,0.7164176522628762,0.6679207473221643,0.6577777777777778,0.6568494200097859,0.639344262295082,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,leave_one_room_out,Joint_CIR12_CP_greedy,joint,15,logistic_l1,900,437,0.7163262179300255,0.6882426023774124,0.6322222222222222,0.6297626167023342,0.5898389095415117,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
stage2,leave_one_room_out,CP_low_overlap4_only,cp_only,4,extra_trees,900,437,0.7160346165441777,0.7028848997935047,0.6655555555555556,0.6615175133815382,0.6023778071334214,delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,leave_one_room_out,CP_pruned6_only,cp_only,6,hist_gradient_boosting,900,437,0.7154761257543333,0.7026754478830353,0.6488888888888888,0.6475675996263548,0.6247030878859857,delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,CP_pruned6_only,cp_only,6,gradient_boosting,900,437,0.7152463043231141,0.7085214167335259,0.64,0.6373862631035283,0.5960099750623441,delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP_late_energy5,joint,17,knn_15_distance,900,437,0.715065906855598,0.7081974225037276,0.6466666666666666,0.6442512516618808,0.6064356435643564,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,leave_one_room_out,CP_phase_delay4_only,cp_only,4,extra_trees,900,437,0.7147298239024173,0.68398954635849,0.6511111111111111,0.6485066549367127,0.6084788029925187,delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,leave_one_room_out,CP16_all_only,cp_only,16,knn_15_distance,900,437,0.7124711487611883,0.7222884123214712,0.6411111111111111,0.6375666605710445,0.5821474773609314,xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP_phase_delay4,joint,16,extra_trees,900,437,0.7124019552120041,0.659673828520749,0.66,0.6593947541404925,0.6458333333333334,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,leave_one_room_out,Joint_CIR12_CP_low_overlap4,joint,16,logistic_l1,900,437,0.7118731188003815,0.6766498070372933,0.6455555555555555,0.6430428357493414,0.6037267080745342,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,leave_one_room_out,Joint_CIR12_CP_ratio_fp6,joint,18,extra_trees,900,437,0.7117792132693457,0.6894111915180291,0.6355555555555555,0.633901873662464,0.6057692307692307,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage2,leave_one_room_out,Joint_CIR12_CP_greedy,joint,15,knn_15_distance,900,437,0.7116902501346802,0.6817031626271884,0.6555555555555556,0.6537258255037537,0.6246973365617433,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
stage2,leave_one_room_out,CP_greedy_only,cp_only,3,random_forest,900,437,0.7109390058863941,0.7074837489309629,0.6511111111111111,0.64927766877048,0.6198547215496368,lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
stage2,leave_one_room_out,CP16_all_only,cp_only,16,hist_gradient_boosting,900,437,0.7105584413658808,0.6921038594121324,0.6344444444444445,0.6332717181252502,0.6115702479338843,xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP_late_energy5,joint,17,logistic_l1,900,437,0.7102025888272188,0.6882728073721123,0.6288888888888889,0.6260731178119023,0.5804020100502513,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,leave_one_room_out,Joint_CIR12_CP16_all,joint,28,logistic_l2,900,437,0.7092338791386392,0.6950840054690391,0.6411111111111111,0.6380806697935562,0.5906210392902408,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP_pruned6,joint,18,logistic_l1,900,437,0.7085567708359075,0.6727006410133145,0.6377777777777778,0.6349051801256358,0.5894206549118388,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP16_all,joint,28,logistic_l1,900,437,0.7070098007720023,0.6780604581320699,0.6311111111111111,0.6279759404144694,0.5776081424936387,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP_late_energy5,joint,17,logistic_l2,900,437,0.706663833026081,0.6837736002423538,0.6322222222222222,0.6296341143967064,0.5877957658779577,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,leave_one_room_out,Joint_CIR12_CP_ratio_fp6,joint,18,gradient_boosting,900,437,0.7064018860184549,0.6875525891924621,0.6411111111111111,0.6390444370857653,0.6056166056166056,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage2,leave_one_room_out,CP_late_energy5_only,cp_only,5,random_forest,900,437,0.7057791440757966,0.7294142778470285,0.6566666666666666,0.6546129856522234,0.6227106227106227,xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,leave_one_room_out,CP_low_overlap4_only,cp_only,4,gradient_boosting,900,437,0.7038046567258601,0.7051239357615035,0.6533333333333333,0.6502167240808379,0.6030534351145038,delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,leave_one_room_out,CP_phase_delay4_only,cp_only,4,knn_15_distance,900,437,0.7036588560329361,0.6788331840541537,0.6522222222222223,0.6491368104739264,0.602287166454892,delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,leave_one_room_out,Joint_CIR12_CP_low_overlap4,joint,16,logistic_l2,900,437,0.7026703767588753,0.6692050229890609,0.63,0.6272815337244416,0.5832290362953693,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,leave_one_room_out,CP_phase_delay4_only,cp_only,4,random_forest,900,437,0.701869708546886,0.676352271225459,0.6422222222222222,0.6410881179848862,0.6202830188679245,delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,leave_one_room_out,CP_phase_delay4_only,cp_only,4,gradient_boosting,900,437,0.7009627788129352,0.7005915442274302,0.6344444444444445,0.6323722019858549,0.5982905982905983,delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,leave_one_room_out,CP_pruned6_only,cp_only,6,knn_15_distance,900,437,0.7008367477054924,0.6793950611236006,0.6677777777777778,0.6649623636516402,0.6238993710691824,delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,CP_phase_delay4_only,cp_only,4,svm_rbf,900,437,0.6994232223435854,0.6767650384484971,0.6644444444444444,0.6624293855118593,0.6317073170731707,delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,leave_one_room_out,Joint_CIR12_CP_pruned6,joint,18,logistic_l2,900,437,0.6987510564372241,0.6651942184168738,0.62,0.6172410554981689,0.5714285714285714,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP_ratio_fp6,joint,18,random_forest,900,437,0.6983952038985624,0.6467028857125798,0.64,0.6380930257844819,0.6067961165048543,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage2,leave_one_room_out,CP_low_overlap4_only,cp_only,4,hist_gradient_boosting,900,437,0.6976859700194237,0.6799807334476602,0.6288888888888889,0.6276151454794372,0.6042654028436019,delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,leave_one_room_out,CP_low_overlap4_only,cp_only,4,knn_15_distance,900,437,0.6966455955834747,0.6798346317228724,0.6566666666666666,0.6532637114431303,0.6023166023166023,delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,leave_one_room_out,Joint_CIR12_CP_ratio_fp6,joint,18,knn_15_distance,900,437,0.6965368628633279,0.6666871637567147,0.6344444444444445,0.6325007042914828,0.6002430133657352,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage2,leave_one_room_out,CP_late_energy5_only,cp_only,5,extra_trees,900,437,0.6955978075529701,0.7215663707642579,0.6466666666666666,0.642644972841532,0.5804749340369393,xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,leave_one_room_out,Joint_CIR12_CP_pruned6,joint,18,knn_15_distance,900,437,0.6948737464847207,0.6568577081981943,0.62,0.6160845347475177,0.5511811023622047,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,CP16_all_only,cp_only,16,gradient_boosting,900,437,0.6917353247895777,0.7025041939166206,0.6144444444444445,0.6120342409220534,0.5710754017305315,xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,CP_pruned6_only,cp_only,6,svm_rbf,900,437,0.6912781531253243,0.6740713294949916,0.65,0.6474267413298012,0.6077210460772104,delta_tau_l_given_r_s;gamma_anchor_linear;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,CP_greedy_only,cp_only,3,hist_gradient_boosting,900,437,0.6912682683325838,0.6765276473106456,0.6377777777777778,0.6364472077931707,0.6128266033254157,lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
stage2,leave_one_room_out,CP_late_energy5_only,cp_only,5,hist_gradient_boosting,900,437,0.6901858835274872,0.7021650717964247,0.6355555555555555,0.633901873662464,0.6057692307692307,xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,leave_one_room_out,CP_greedy_only,cp_only,3,extra_trees,900,437,0.6884807567797322,0.6999957181171226,0.6444444444444445,0.6391358714186159,0.5543175487465181,lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
stage2,leave_one_room_out,Joint_CIR12_CP_low_overlap4,joint,16,knn_15_distance,900,437,0.6866965516900524,0.645708930582302,0.6166666666666667,0.6127805427739694,0.5478374836173001,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;gamma_delay_linear;lambda_l_late_fraction;cp_phase_slope_delay_s
stage2,leave_one_room_out,Joint_CIR12_CP_phase_delay4,joint,16,knn_15_distance,900,437,0.685876113892582,0.6354239239658435,0.6077777777777778,0.6035629735433522,0.5312084993359893,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;delta_tau_l_given_r_s;cp_phase_slope_delay_s;cp_phase_residual_circvar;delta_p_l_given_r_db
stage2,leave_one_room_out,CP_late_energy5_only,cp_only,5,knn_15_distance,900,437,0.6841462751629754,0.7110897839894872,0.6255555555555555,0.6216126050877029,0.557161629434954,xpr_late_db;s3_late;lambda_l_late_fraction;gamma_delay_linear;xpr_all_db
stage2,leave_one_room_out,Joint_CIR12_CP_ratio_fp6,joint,18,svm_rbf,900,437,0.6821273062457063,0.6219501732787611,0.6388888888888888,0.6382981352338495,0.6242774566473989,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage2,leave_one_room_out,CP_greedy_only,cp_only,3,knn_15_distance,900,437,0.6808101576130202,0.6703033233812673,0.6277777777777778,0.6252502088162466,0.5838509316770186,lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
stage2,leave_one_room_out,Joint_CIR12_CP_ratio_fp6,joint,18,hist_gradient_boosting,900,437,0.6773356529646966,0.6263844317267184,0.6355555555555555,0.6335163667455803,0.6,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage2,leave_one_room_out,CP_greedy_only,cp_only,3,gradient_boosting,900,437,0.67657946632004,0.6837507051542534,0.6388888888888888,0.6345073172178262,0.5649263721552878,lambda_l_late_fraction;gamma_delay_linear;delta_f_l_minus_r_fp
stage2,leave_one_room_out,CP_ratio_fp6_only,cp_only,6,knn_15_distance,900,437,0.6746420469428807,0.6496880071417019,0.6122222222222222,0.6098101625554166,0.5686032138442522,xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
stage2,leave_one_room_out,CP16_all_only,cp_only,16,logistic_l2,900,437,0.6741725192877018,0.682005173453615,0.6244444444444445,0.6195046730357681,0.536986301369863,xpr_fp_db;xpr_late_db;xpr_all_db;s3_fp;s3_late;s3_all;delta_tau_l_given_r_s;delta_p_l_given_r_db;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;lambda_l_late_fraction;gamma_anchor_linear;gamma_delay_linear;cp_phase_slope_delay_s;cp_phase_residual_circvar
stage2,leave_one_room_out,Joint_CIR12_CP_ratio_fp6,joint,18,logistic_l2,900,437,0.6739006874873352,0.6916025735166155,0.61,0.6067508192021984,0.5517241379310345,rms_delay_spread;mean_excess_delay;max_excess_delay;fp_to_total_ratio;rise_time_fp;fp_kurtosis;kurtosis_total;skewness_total;energy_concentration_50ns;num_significant_peaks;peak_to_avg_ratio;k_factor_estimate;xpr_fp_db;s3_fp;f_r_fp;f_l_fp;delta_f_l_minus_r_fp;gamma_anchor_linear
